Academic_Year,Term,Course_ID,Course_Title,Section_ID,Enrolled_Count,class_size_status
2020-21,Fall,C00615,Pharmacy UG Course 21,SEC001250,4,Underfilled
2020-21,Fall,C00616,Pharmacy UG Course 22,SEC001251,4,Underfilled
2020-21,Fall,C00617,Pharmacy UG Course 23,SEC001252,3,Underfilled
2020-21,Fall,C00620,Pharmacy UG Course 26,SEC001253,3,Underfilled
2020-21,Fall,C00621,Pharmacy UG Course 27,SEC001254,2,Underfilled
2020-21,Fall,C00622,Pharmacy UG Course 28,SEC001255,5,Underfilled
2020-21,Fall,C00625,Pharmacy UG Course 31,SEC001256,5,Underfilled
2020-21,Fall,C00626,Pharmacy UG Course 32,SEC001257,5,Underfilled
2020-21,Fall,C00627,Pharmacy UG Course 33,SEC001258,3,Underfilled
2020-21,Fall,C00628,Pharmacy UG Course 34,SEC001259,6,Underfilled
2020-21,Fall,C00629,Pharmacy UG Course 35,SEC001260,1,Underfilled
2020-21,Fall,C00630,Pharmacy UG Course 36,SEC001261,1,Underfilled
2020-21,Fall,C00633,Pharmacy UG Course 39,SEC001262,5,Underfilled
2020-21,Fall,C00634,Pharmacy UG Course 40,SEC001263,1,Underfilled
2020-21,Fall,C00642,Pharmacy PG Course 8,SEC001264,1,Underfilled
2020-21,Fall,C00643,Pharmacy PG Course 9,SEC001265,3,Underfilled
2020-21,Fall,C00644,Pharmacy PG Course 10,SEC001266,22,Optimal
2020-21,Fall,C00650,Psychology UG Course 2,SEC001267,34,Overfilled
2020-21,Fall,C00650,Psychology UG Course 2,SEC001268,33,Overfilled
2020-21,Fall,C00650,Psychology UG Course 2,SEC001269,33,Overfilled
2020-21,Fall,C00651,Psychology UG Course 3,SEC001270,8,Underfilled
2020-21,Fall,C00652,Psychology UG Course 4,SEC001271,7,Underfilled
2020-21,Fall,C00657,Psychology UG Course 9,SEC001272,2,Underfilled
2020-21,Fall,C00658,Psychology UG Course 10,SEC001273,4,Underfilled
2020-21,Fall,C00659,Psychology UG Course 11,SEC001274,4,Underfilled
2020-21,Fall,C00660,Psychology UG Course 12,SEC001275,4,Underfilled
2020-21,Fall,C00661,Psychology UG Course 13,SEC001276,2,Underfilled
2020-21,Fall,C00662,Psychology UG Course 14,SEC001277,1,Underfilled
2020-21,Fall,C00663,Psychology UG Course 15,SEC001278,2,Underfilled
2020-21,Fall,C00664,Psychology UG Course 16,SEC001279,10,Underfilled
2020-21,Fall,C00666,Psychology UG Course 18,SEC001280,11,Underfilled
2020-21,Fall,C00667,Psychology UG Course 19,SEC001281,7,Underfilled
2020-21,Fall,C00668,Psychology UG Course 20,SEC001282,4,Underfilled
2020-21,Fall,C00669,Psychology UG Course 21,SEC001283,2,Underfilled
2020-21,Fall,C00670,Psychology UG Course 22,SEC001284,3,Underfilled
2020-21,Fall,C00671,Psychology UG Course 23,SEC001285,4,Underfilled
2020-21,Fall,C00673,Psychology UG Course 25,SEC001286,6,Underfilled
2020-21,Fall,C00674,Psychology UG Course 26,SEC001287,5,Underfilled
2020-21,Fall,C00675,Psychology UG Course 27,SEC001288,1,Underfilled
2020-21,Fall,C00676,Psychology UG Course 28,SEC001289,5,Underfilled
2020-21,Fall,C00677,Psychology UG Course 29,SEC001290,1,Underfilled
2020-21,Fall,C00678,Psychology UG Course 30,SEC001291,3,Underfilled
2020-21,Fall,C00679,Psychology UG Course 31,SEC001292,5,Underfilled
2020-21,Fall,C00681,Psychology UG Course 33,SEC001293,4,Underfilled
2020-21,Fall,C00682,Psychology UG Course 34,SEC001294,6,Underfilled
2020-21,Fall,C00685,Psychology UG Course 37,SEC001295,5,Underfilled
2020-21,Fall,C00686,Psychology UG Course 38,SEC001296,37,Overfilled
2020-21,Fall,C00686,Psychology UG Course 38,SEC001297,36,Overfilled
2020-21,Fall,C00686,Psychology UG Course 38,SEC001298,36,Overfilled
2020-21,Fall,C00688,Psychology UG Course 40,SEC001299,1,Underfilled
2020-21,Fall,C00704,Education UG Course 2,SEC001300,7,Underfilled
2020-21,Fall,C00705,Education UG Course 3,SEC001301,2,Underfilled
2020-21,Fall,C00707,Education UG Course 5,SEC001302,3,Underfilled
2020-21,Fall,C00708,Education UG Course 6,SEC001303,3,Underfilled
2020-21,Fall,C00712,Education UG Course 10,SEC001304,8,Underfilled
2020-21,Fall,C00713,Education UG Course 11,SEC001305,1,Underfilled
2020-21,Fall,C00714,Education UG Course 12,SEC001306,8,Underfilled
2020-21,Fall,C00715,Education UG Course 13,SEC001307,6,Underfilled
2020-21,Fall,C00716,Education UG Course 14,SEC001308,1,Underfilled
2020-21,Fall,C00717,Education UG Course 15,SEC001309,3,Underfilled
2020-21,Fall,C00718,Education UG Course 16,SEC001310,2,Underfilled
2020-21,Fall,C00719,Education UG Course 17,SEC001311,8,Underfilled
2020-21,Fall,C00720,Education UG Course 18,SEC001312,1,Underfilled
2020-21,Fall,C00721,Education UG Course 19,SEC001313,2,Underfilled
2020-21,Fall,C00723,Education UG Course 21,SEC001314,1,Underfilled
2020-21,Fall,C00724,Education UG Course 22,SEC001315,3,Underfilled
2020-21,Fall,C00726,Education UG Course 24,SEC001316,1,Underfilled
2020-21,Fall,C00727,Education UG Course 25,SEC001317,14,Underfilled
2020-21,Fall,C00728,Education UG Course 26,SEC001318,35,Overfilled
2020-21,Fall,C00728,Education UG Course 26,SEC001319,35,Overfilled
2020-21,Fall,C00728,Education UG Course 26,SEC001320,35,Overfilled
2020-21,Fall,C00729,Education UG Course 27,SEC001321,6,Underfilled
2020-21,Fall,C00731,Education UG Course 29,SEC001322,2,Underfilled
2020-21,Fall,C00732,Education UG Course 30,SEC001323,2,Underfilled
2020-21,Fall,C00733,Education UG Course 31,SEC001324,3,Underfilled
2020-21,Fall,C00734,Education UG Course 32,SEC001325,3,Underfilled
2020-21,Fall,C00735,Education UG Course 33,SEC001326,1,Underfilled
2020-21,Fall,C00737,Education UG Course 35,SEC001327,6,Underfilled
2020-21,Fall,C00738,Education UG Course 36,SEC001328,3,Underfilled
2020-21,Fall,C00740,Education UG Course 38,SEC001329,1,Underfilled
2020-21,Fall,C00742,Education UG Course 40,SEC001330,4,Underfilled
2020-21,Fall,C00757,Media UG Course 1,SEC001331,12,Underfilled
2020-21,Fall,C00758,Media UG Course 2,SEC001332,6,Underfilled
2020-21,Fall,C00762,Media UG Course 6,SEC001333,37,Overfilled
2020-21,Fall,C00762,Media UG Course 6,SEC001334,36,Overfilled
2020-21,Fall,C00762,Media UG Course 6,SEC001335,36,Overfilled
2020-21,Fall,C00763,Media UG Course 7,SEC001336,1,Underfilled
2020-21,Fall,C00764,Media UG Course 8,SEC001337,6,Underfilled
2020-21,Fall,C00766,Media UG Course 10,SEC001338,1,Underfilled
2020-21,Fall,C00767,Media UG Course 11,SEC001339,3,Underfilled
2020-21,Fall,C00768,Media UG Course 12,SEC001340,2,Underfilled
2020-21,Fall,C00770,Media UG Course 14,SEC001341,1,Underfilled
2020-21,Fall,C00773,Media UG Course 17,SEC001342,14,Underfilled
2020-21,Fall,C00774,Media UG Course 18,SEC001343,2,Underfilled
2020-21,Fall,C00775,Media UG Course 19,SEC001344,1,Underfilled
2020-21,Fall,C00776,Media UG Course 20,SEC001345,6,Underfilled
2020-21,Fall,C00777,Media UG Course 21,SEC001346,7,Underfilled
2020-21,Fall,C00778,Media UG Course 22,SEC001347,3,Underfilled
2020-21,Fall,C00780,Media UG Course 24,SEC001348,35,Overfilled
2020-21,Fall,C00780,Media UG Course 24,SEC001349,35,Overfilled
2020-21,Fall,C00780,Media UG Course 24,SEC001350,35,Overfilled
2020-21,Fall,C00781,Media UG Course 25,SEC001351,9,Underfilled
2020-21,Fall,C00782,Media UG Course 26,SEC001352,5,Underfilled
2020-21,Fall,C00783,Media UG Course 27,SEC001353,1,Underfilled
2020-21,Fall,C00785,Media UG Course 29,SEC001354,1,Underfilled
2020-21,Fall,C00786,Media UG Course 30,SEC001355,1,Underfilled
2020-21,Fall,C00787,Media UG Course 31,SEC001356,8,Underfilled
2020-21,Fall,C00788,Media UG Course 32,SEC001357,1,Underfilled
2020-21,Fall,C00789,Media UG Course 33,SEC001358,6,Underfilled
2020-21,Fall,C00791,Media UG Course 35,SEC001359,3,Underfilled
2020-21,Fall,C00792,Media UG Course 36,SEC001360,4,Underfilled
2020-21,Fall,C00794,Media UG Course 38,SEC001361,6,Underfilled
2020-21,Spring,C00004,Management UG Course 4,SEC001362,6,Underfilled
2020-21,Spring,C00005,Management UG Course 5,SEC001363,6,Underfilled
2020-21,Spring,C00006,Management UG Course 6,SEC001364,7,Underfilled
2020-21,Spring,C00007,Management UG Course 7,SEC001365,1,Underfilled
2020-21,Spring,C00008,Management UG Course 8,SEC001366,8,Underfilled
2020-21,Spring,C00009,Management UG Course 9,SEC001367,18,Underfilled
2020-21,Spring,C00010,Management UG Course 10,SEC001368,1,Underfilled
2020-21,Spring,C00011,Management UG Course 11,SEC001369,6,Underfilled
2020-21,Spring,C00015,Management UG Course 15,SEC001370,13,Underfilled
2020-21,Spring,C00016,Management UG Course 16,SEC001371,6,Underfilled
2020-21,Spring,C00018,Management UG Course 18,SEC001372,3,Underfilled
2020-21,Spring,C00019,Management UG Course 19,SEC001373,6,Underfilled
2020-21,Spring,C00020,Management UG Course 20,SEC001374,7,Underfilled
2020-21,Spring,C00021,Management UG Course 21,SEC001375,4,Underfilled
2020-21,Spring,C00022,Management UG Course 22,SEC001376,42,Overfilled
2020-21,Spring,C00022,Management UG Course 22,SEC001377,41,Overfilled
2020-21,Spring,C00023,Management UG Course 23,SEC001378,9,Underfilled
2020-21,Spring,C00024,Management UG Course 24,SEC001379,9,Underfilled
2020-21,Spring,C00025,Management UG Course 25,SEC001380,1,Underfilled
2020-21,Spring,C00026,Management UG Course 26,SEC001381,6,Underfilled
2020-21,Spring,C00027,Management UG Course 27,SEC001382,5,Underfilled
2020-21,Spring,C00028,Management UG Course 28,SEC001383,9,Underfilled
2020-21,Spring,C00029,Management UG Course 29,SEC001384,2,Underfilled
2020-21,Spring,C00030,Management UG Course 30,SEC001385,35,Overfilled
2020-21,Spring,C00030,Management UG Course 30,SEC001386,34,Overfilled
2020-21,Spring,C00033,Management UG Course 33,SEC001387,40,Overfilled
2020-21,Spring,C00033,Management UG Course 33,SEC001388,40,Overfilled
2020-21,Spring,C00034,Management UG Course 34,SEC001389,1,Underfilled
2020-21,Spring,C00035,Management UG Course 35,SEC001390,1,Underfilled
2020-21,Spring,C00036,Management UG Course 36,SEC001391,6,Underfilled
2020-21,Spring,C00038,Management UG Course 38,SEC001392,4,Underfilled
2020-21,Spring,C00039,Management UG Course 39,SEC001393,4,Underfilled
2020-21,Spring,C00055,Finance UG Course 1,SEC001394,3,Underfilled
2020-21,Spring,C00056,Finance UG Course 2,SEC001395,3,Underfilled
2020-21,Spring,C00058,Finance UG Course 4,SEC001396,3,Underfilled
2020-21,Spring,C00059,Finance UG Course 5,SEC001397,7,Underfilled
2020-21,Spring,C00060,Finance UG Course 6,SEC001398,1,Underfilled
2020-21,Spring,C00061,Finance UG Course 7,SEC001399,1,Underfilled
2020-21,Spring,C00062,Finance UG Course 8,SEC001400,1,Underfilled
2020-21,Spring,C00063,Finance UG Course 9,SEC001401,6,Underfilled
2020-21,Spring,C00064,Finance UG Course 10,SEC001402,5,Underfilled
2020-21,Spring,C00065,Finance UG Course 11,SEC001403,1,Underfilled
2020-21,Spring,C00066,Finance UG Course 12,SEC001404,2,Underfilled
2020-21,Spring,C00067,Finance UG Course 13,SEC001405,5,Underfilled
2020-21,Spring,C00068,Finance UG Course 14,SEC001406,1,Underfilled
2020-21,Spring,C00069,Finance UG Course 15,SEC001407,5,Underfilled
2020-21,Spring,C00072,Finance UG Course 18,SEC001408,2,Underfilled
2020-21,Spring,C00073,Finance UG Course 19,SEC001409,38,Overfilled
2020-21,Spring,C00073,Finance UG Course 19,SEC001410,38,Overfilled
2020-21,Spring,C00074,Finance UG Course 20,SEC001411,5,Underfilled
2020-21,Spring,C00075,Finance UG Course 21,SEC001412,2,Underfilled
2020-21,Spring,C00076,Finance UG Course 22,SEC001413,8,Underfilled
2020-21,Spring,C00079,Finance UG Course 25,SEC001414,6,Underfilled
2020-21,Spring,C00080,Finance UG Course 26,SEC001415,3,Underfilled
2020-21,Spring,C00082,Finance UG Course 28,SEC001416,3,Underfilled
2020-21,Spring,C00083,Finance UG Course 29,SEC001417,7,Underfilled
2020-21,Spring,C00084,Finance UG Course 30,SEC001418,2,Underfilled
2020-21,Spring,C00087,Finance UG Course 33,SEC001419,6,Underfilled
2020-21,Spring,C00088,Finance UG Course 34,SEC001420,3,Underfilled
2020-21,Spring,C00089,Finance UG Course 35,SEC001421,2,Underfilled
2020-21,Spring,C00090,Finance UG Course 36,SEC001422,8,Underfilled
2020-21,Spring,C00091,Finance UG Course 37,SEC001423,8,Underfilled
2020-21,Spring,C00093,Finance UG Course 39,SEC001424,5,Underfilled
2020-21,Spring,C00094,Finance UG Course 40,SEC001425,5,Underfilled
2020-21,Spring,C00109,Marketing UG Course 1,SEC001426,2,Underfilled
2020-21,Spring,C00110,Marketing UG Course 2,SEC001427,6,Underfilled
2020-21,Spring,C00111,Marketing UG Course 3,SEC001428,1,Underfilled
2020-21,Spring,C00112,Marketing UG Course 4,SEC001429,15,Underfilled
2020-21,Spring,C00113,Marketing UG Course 5,SEC001430,7,Underfilled
2020-21,Spring,C00115,Marketing UG Course 7,SEC001431,3,Underfilled
2020-21,Spring,C00117,Marketing UG Course 9,SEC001432,5,Underfilled
2020-21,Spring,C00118,Marketing UG Course 10,SEC001433,44,Overfilled
2020-21,Spring,C00119,Marketing UG Course 11,SEC001434,6,Underfilled
2020-21,Spring,C00122,Marketing UG Course 14,SEC001435,37,Overfilled
2020-21,Spring,C00123,Marketing UG Course 15,SEC001436,38,Overfilled
2020-21,Spring,C00123,Marketing UG Course 15,SEC001437,38,Overfilled
2020-21,Spring,C00124,Marketing UG Course 16,SEC001438,3,Underfilled
2020-21,Spring,C00125,Marketing UG Course 17,SEC001439,7,Underfilled
2020-21,Spring,C00126,Marketing UG Course 18,SEC001440,5,Underfilled
2020-21,Spring,C00127,Marketing UG Course 19,SEC001441,39,Overfilled
2020-21,Spring,C00129,Marketing UG Course 21,SEC001442,3,Underfilled
2020-21,Spring,C00130,Marketing UG Course 22,SEC001443,7,Underfilled
2020-21,Spring,C00132,Marketing UG Course 24,SEC001444,4,Underfilled
2020-21,Spring,C00133,Marketing UG Course 25,SEC001445,5,Underfilled
2020-21,Spring,C00134,Marketing UG Course 26,SEC001446,4,Underfilled
2020-21,Spring,C00135,Marketing UG Course 27,SEC001447,1,Underfilled
2020-21,Spring,C00136,Marketing UG Course 28,SEC001448,2,Underfilled
2020-21,Spring,C00137,Marketing UG Course 29,SEC001449,12,Underfilled
2020-21,Spring,C00139,Marketing UG Course 31,SEC001450,5,Underfilled
2020-21,Spring,C00140,Marketing UG Course 32,SEC001451,3,Underfilled
2020-21,Spring,C00141,Marketing UG Course 33,SEC001452,2,Underfilled
2020-21,Spring,C00144,Marketing UG Course 36,SEC001453,8,Underfilled
2020-21,Spring,C00146,Marketing UG Course 38,SEC001454,8,Underfilled
2020-21,Spring,C00163,Civil UG Course 1,SEC001455,2,Underfilled
2020-21,Spring,C00164,Civil UG Course 2,SEC001456,12,Underfilled
2020-21,Spring,C00165,Civil UG Course 3,SEC001457,3,Underfilled
2020-21,Spring,C00166,Civil UG Course 4,SEC001458,6,Underfilled
2020-21,Spring,C00167,Civil UG Course 5,SEC001459,1,Underfilled
2020-21,Spring,C00169,Civil UG Course 7,SEC001460,1,Underfilled
2020-21,Spring,C00170,Civil UG Course 8,SEC001461,7,Underfilled
2020-21,Spring,C00171,Civil UG Course 9,SEC001462,1,Underfilled
2020-21,Spring,C00172,Civil UG Course 10,SEC001463,23,Optimal
2020-21,Spring,C00173,Civil UG Course 11,SEC001464,3,Underfilled
2020-21,Spring,C00174,Civil UG Course 12,SEC001465,3,Underfilled
2020-21,Spring,C00175,Civil UG Course 13,SEC001466,4,Underfilled
2020-21,Spring,C00176,Civil UG Course 14,SEC001467,3,Underfilled
2020-21,Spring,C00178,Civil UG Course 16,SEC001468,3,Underfilled
2020-21,Spring,C00179,Civil UG Course 17,SEC001469,4,Underfilled
2020-21,Spring,C00180,Civil UG Course 18,SEC001470,6,Underfilled
2020-21,Spring,C00181,Civil UG Course 19,SEC001471,8,Underfilled
2020-21,Spring,C00182,Civil UG Course 20,SEC001472,4,Underfilled
2020-21,Spring,C00183,Civil UG Course 21,SEC001473,6,Underfilled
2020-21,Spring,C00184,Civil UG Course 22,SEC001474,2,Underfilled
2020-21,Spring,C00185,Civil UG Course 23,SEC001475,3,Underfilled
2020-21,Spring,C00186,Civil UG Course 24,SEC001476,1,Underfilled
2020-21,Spring,C00187,Civil UG Course 25,SEC001477,3,Underfilled
2020-21,Spring,C00189,Civil UG Course 27,SEC001478,2,Underfilled
2020-21,Spring,C00190,Civil UG Course 28,SEC001479,12,Underfilled
2020-21,Spring,C00192,Civil UG Course 30,SEC001480,3,Underfilled
2020-21,Spring,C00193,Civil UG Course 31,SEC001481,5,Underfilled
2020-21,Spring,C00194,Civil UG Course 32,SEC001482,8,Underfilled
2020-21,Spring,C00195,Civil UG Course 33,SEC001483,2,Underfilled
2020-21,Spring,C00197,Civil UG Course 35,SEC001484,5,Underfilled
2020-21,Spring,C00199,Civil UG Course 37,SEC001485,5,Underfilled
2020-21,Spring,C00200,Civil UG Course 38,SEC001486,1,Underfilled
2020-21,Spring,C00201,Civil UG Course 39,SEC001487,3,Underfilled
2020-21,Spring,C00202,Civil UG Course 40,SEC001488,1,Underfilled
2020-21,Spring,C00204,Civil PG Course 2,SEC001489,10,Underfilled
2020-21,Spring,C00206,Civil PG Course 4,SEC001490,17,Underfilled
2020-21,Spring,C00210,Civil PG Course 8,SEC001491,12,Underfilled
2020-21,Spring,C00213,Civil PG Course 11,SEC001492,17,Underfilled
2020-21,Spring,C00214,Civil PG Course 12,SEC001493,16,Underfilled
2020-21,Spring,C00218,Mechanical UG Course 2,SEC001494,2,Underfilled
2020-21,Spring,C00219,Mechanical UG Course 3,SEC001495,3,Underfilled
2020-21,Spring,C00223,Mechanical UG Course 7,SEC001496,4,Underfilled
2020-21,Spring,C00225,Mechanical UG Course 9,SEC001497,3,Underfilled
2020-21,Spring,C00226,Mechanical UG Course 10,SEC001498,1,Underfilled
2020-21,Spring,C00227,Mechanical UG Course 11,SEC001499,32,Overfilled
2020-21,Spring,C00228,Mechanical UG Course 12,SEC001500,21,Optimal
2020-21,Spring,C00229,Mechanical UG Course 13,SEC001501,6,Underfilled
2020-21,Spring,C00230,Mechanical UG Course 14,SEC001502,5,Underfilled
2020-21,Spring,C00231,Mechanical UG Course 15,SEC001503,2,Underfilled
2020-21,Spring,C00232,Mechanical UG Course 16,SEC001504,1,Underfilled
2020-21,Spring,C00234,Mechanical UG Course 18,SEC001505,3,Underfilled
2020-21,Spring,C00237,Mechanical UG Course 21,SEC001506,1,Underfilled
2020-21,Spring,C00239,Mechanical UG Course 23,SEC001507,3,Underfilled
2020-21,Spring,C00240,Mechanical UG Course 24,SEC001508,12,Underfilled
2020-21,Spring,C00244,Mechanical UG Course 28,SEC001509,7,Underfilled
2020-21,Spring,C00246,Mechanical UG Course 30,SEC001510,10,Underfilled
2020-21,Spring,C00247,Mechanical UG Course 31,SEC001511,3,Underfilled
2020-21,Spring,C00252,Mechanical UG Course 36,SEC001512,5,Underfilled
2020-21,Spring,C00253,Mechanical UG Course 37,SEC001513,19,Underfilled
2020-21,Spring,C00253,Mechanical UG Course 37,SEC001514,18,Underfilled
2020-21,Spring,C00254,Mechanical UG Course 38,SEC001515,7,Underfilled
2020-21,Spring,C00255,Mechanical UG Course 39,SEC001516,6,Underfilled
2020-21,Spring,C00257,Mechanical PG Course 1,SEC001517,20,Optimal
2020-21,Spring,C00259,Mechanical PG Course 3,SEC001518,10,Underfilled
2020-21,Spring,C00260,Mechanical PG Course 4,SEC001519,1,Underfilled
2020-21,Spring,C00262,Mechanical PG Course 6,SEC001520,6,Underfilled
2020-21,Spring,C00264,Mechanical PG Course 8,SEC001521,1,Underfilled
2020-21,Spring,C00265,Mechanical PG Course 9,SEC001522,13,Underfilled
2020-21,Spring,C00266,Mechanical PG Course 10,SEC001523,11,Underfilled
2020-21,Spring,C00268,Mechanical PG Course 12,SEC001524,15,Underfilled
2020-21,Spring,C00269,Mechanical PG Course 13,SEC001525,10,Underfilled
2020-21,Spring,C00272,Electrical UG Course 2,SEC001526,22,Optimal
2020-21,Spring,C00278,Electrical UG Course 8,SEC001527,2,Underfilled
2020-21,Spring,C00281,Electrical UG Course 11,SEC001528,3,Underfilled
2020-21,Spring,C00284,Electrical UG Course 14,SEC001529,29,Optimal
2020-21,Spring,C00286,Electrical UG Course 16,SEC001530,1,Underfilled
2020-21,Spring,C00296,Electrical UG Course 26,SEC001531,30,Optimal
2020-21,Spring,C00297,Electrical UG Course 27,SEC001532,1,Underfilled
2020-21,Spring,C00301,Electrical UG Course 31,SEC001533,34,Overfilled
2020-21,Spring,C00313,Electrical PG Course 3,SEC001534,32,Overfilled
2020-21,Spring,C00314,Electrical PG Course 4,SEC001535,3,Underfilled
2020-21,Spring,C00315,Electrical PG Course 5,SEC001536,15,Underfilled
2020-21,Spring,C00316,Electrical PG Course 6,SEC001537,25,Optimal
2020-21,Spring,C00317,Electrical PG Course 7,SEC001538,3,Underfilled
2020-21,Spring,C00318,Electrical PG Course 8,SEC001539,35,Overfilled
2020-21,Spring,C00319,Electrical PG Course 9,SEC001540,25,Optimal
2020-21,Spring,C00320,Electrical PG Course 10,SEC001541,1,Underfilled
2020-21,Spring,C00322,Electrical PG Course 12,SEC001542,1,Underfilled
